Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2019_Mouse,Renin secretion,3/76,0.8575611776209895,0.9999939790177436,0,0,0.6213592233009708,0.0954797721615513,ACE;PDE1B;CLCA3A1
KEGG_2019_Mouse,Glyoxylate and dicarboxylate metabolism,1/31,0.8624875512137958,0.9999939790177436,0,0,0.5043349488422186,0.0746085705430584,GLDC
KEGG_2019_Mouse,Autoimmune thyroid disease,3/78,0.8692713721282254,0.9999939790177436,0,0,0.6047249190938512,0.0847219137160468,FASL;CD80;CD28
KEGG_2019_Mouse,Citrate cycle (TCA cycle),1/32,0.8710195656843938,0.9999939790177436,0,0,0.4880400229298035,0.0673938561878422,PCK1
KEGG_2019_Mouse,Human immunodeficiency virus 1 infection,11/238,0.8779435153198593,0.9999939790177436,0,0,0.73137080457461,0.0952047469309361,PRKCG;NFKBIA;JUN;APOBEC3;FASL;PRKCB;TRAF5;LIMK1;CXCR4;FOS;BCL2L1
KEGG_2019_Mouse,Longevity regulating pathway,4/102,0.883597931410511,0.9999939790177436,0,0,0.6168057506403372,0.0763316536741336,SESN2;ADCY3;IRS2;IGF1R
KEGG_2019_Mouse,Lysine degradation,2/59,0.8878416286107905,0.9999939790177436,0,0,0.5305422002864882,0.06311430714412,EHHADH;DOT1L
KEGG_2019_Mouse,Peroxisome,3/84,0.8994482542303868,0.9999939790177436,0,0,0.5597506892005274,0.059318882121601,SCP2;EHHADH;EPHX2
KEGG_2019_Mouse,Nicotinate and nicotinamide metabolism,1/36,0.9001755223860095,0.9999939790177436,0,0,0.4321717055158089,0.0454495577314292,CD38
KEGG_2019_Mouse,Renin-angiotensin system,1/36,0.9001755223860095,0.9999939790177436,0,0,0.4321717055158089,0.0454495577314292,ACE
KEGG_2019_Mouse,Human papillomavirus infection,17/360,0.9039608597273164,0.9999939790177436,0,0,0.7470093952942412,0.0754249532034619,NOTCH3;CDKN1A;VWF;LAMC3;WNT7B;ITGB3;ITGA2;MX2;FZD9;PPP2R2A;PTGS2;THBS1;PKM;FASL;ITGA11;MDM2;HES1
KEGG_2019_Mouse,Neuroactive ligand-receptor interaction,16/348,0.9180295133664428,0.9999939790177436,0,0,0.7262016175905585,0.0621089301830142,CHRM3;P2RY10;CHRNA2;GABRA5;HTR1F;GRID1;PTAFR;C5AR1;LPAR1;ADM;GALR1;C3AR1;BDKRB2;GHRL;S1PR3;GPR156
KEGG_2019_Mouse,Nicotine addiction,1/40,0.9227447727623715,0.9999939790177436,0,0,0.3877635557764798,0.0311771988200501,GABRA5
KEGG_2019_Mouse,Antigen processing and presentation,3/90,0.9231979243235474,0.9999939790177436,0,0,0.5209798013614552,0.0416323459472994,CTSL;KLRC1;LGMN
KEGG_2019_Mouse,Long-term potentiation,2/67,0.9255946639028744,0.9999939790177436,0,0,0.4650457061128039,0.0359568076269717,PRKCG;PRKCB
KEGG_2019_Mouse,Dopaminergic synapse,5/135,0.9265038866985512,0.9999939790177436,0,0,0.5806944271287869,0.0443284926848437,PRKCG;DDC;PRKCB;PPP2R2A;FOS
KEGG_2019_Mouse,Homologous recombination,1/41,0.9275402040415482,0.9999939790177436,0,0,0.3780492730210016,0.0284365407271711,RAD52
KEGG_2019_Mouse,Glutamatergic synapse,4/114,0.9283482588202652,0.9999939790177436,0,0,0.5491645196908355,0.0408294691597039,PRKCG;PRKCB;ADCY3;SLC38A2
KEGG_2019_Mouse,Oocyte meiosis,4/116,0.9340778858684268,0.9999939790177436,0,0,0.5393001735106998,0.0367778205249844,CDC16;ADCY3;CPEB2;IGF1R
KEGG_2019_Mouse,Axon guidance,7/180,0.9343842989812208,0.9999939790177436,0,0,0.6104834471886496,0.0414319672608152,ROCK2;SEMA3D;SEMA4C;LIMK1;CXCR4;RHOD;EPHA2
KEGG_2019_Mouse,Herpes simplex virus 1 infection,20/433,0.9352266299946896,0.9999939790177436,0,0,0.7288949978845837,0.0488114696442341,RNASEL;APAF1;SYK;ITGB3;ZFP811;EIF2AK3;ZFP808;NFKBIA;SOCS3;IL6;FASL;ZFP52;CCL5;IL1B;TRAF5;ZFP791;CCL2;ZFP991;BCL2L1;BIRC3
KEGG_2019_Mouse,Basal transcription factors,1/43,0.9362571570735424,0.9999939790177436,0,0,0.3600084621893992,0.0237119932821681,GTF2IRD1
KEGG_2019_Mouse,Glycosphingolipid biosynthesis,1/45,0.9439261654083484,0.9999939790177436,0,0,0.3436077250697606,0.0198286845547951,A3GALT2
KEGG_2019_Mouse,Tight junction,6/167,0.9508328092978756,0.9999939790177436,0,0,0.5621798068640341,0.0283434401497333,JUN;ROCK2;HCLS1;PPP2R2A;ACTG1;RUNX1
KEGG_2019_Mouse,Thermogenesis,9/231,0.952895722606859,0.9999939790177436,0,0,0.6110415293342123,0.0294826324708068,LIPE;BMP8A;ADCY3;COX6B2;ATP5L;PNPLA2;ACTG1;FGF21;FGFR1
KEGG_2019_Mouse,Retrograde endocannabinoid signaling,5/150,0.9593395263387486,0.9999939790177436,0,0,0.5202034315095289,0.0215937613282672,PRKCG;PRKCB;GABRA5;ADCY3;PTGS2
KEGG_2019_Mouse,Fanconi anemia pathway,1/51,0.961830700144312,0.9999939790177436,0,0,0.3022778675282714,0.0117636967400484,HES1
KEGG_2019_Mouse,Pyrimidine metabolism,1/58,0.9756349631378372,0.9999939790177436,0,0,0.2650568262335969,0.0065380972825422,ENTPD1
KEGG_2019_Mouse,mRNA surveillance pathway,2/96,0.9843396196830508,0.9999939790177436,0,0,0.3210753538932558,0.0050679495554157,PPP2R2A;PABPC1L
KEGG_2019_Mouse,Aminoacyl-tRNA biosynthesis,1/66,0.9854153581180624,0.9999939790177436,0,0,0.2323350316888281,0.0034134763514648,LARS2
KEGG_2019_Mouse,Alzheimer disease,5/175,0.985822720437348,0.9999939790177436,0,0,0.4431070645438077,0.0063270093533597,APAF1;IL1B;EIF2AK3;COX6B2;CDK5R1
KEGG_2019_Mouse,Inositol phosphate metabolism,1/73,0.9906926736065388,0.9999939790177436,0,0,0.2096683719260456,0.0019605901174563,PIP4K2A
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,4/163,0.9920551543518704,0.9999939790177436,0,0,0.3789269981921422,0.0030225392787398,PPP1R15A;DDIT3;EIF2AK3;UBE2D2A
KEGG_2019_Mouse,Synaptic vesicle cycle,1/77,0.9927999547651076,0.9999939790177436,0,0,0.1985906810645353,0.0014350342645481,STX3
KEGG_2019_Mouse,RNA transport,4/167,0.9934389011928204,0.9999939790177436,0,0,0.3695486947666476,0.0024326346339484,EIF2S3Y;PABPC1L;NUPL1;THOC6
KEGG_2019_Mouse,Parkinson disease,3/144,0.9945645817049604,0.9999939790177436,0,0,0.3205260621083798,0.0017469452237106,UBB;APAF1;COX6B2
KEGG_2019_Mouse,Oxidative phosphorylation,2/134,0.9981704120392724,0.9999939790177436,0,0,0.2281791234903603,0.000417856146182,COX6B2;ATP5L
KEGG_2019_Mouse,Huntington disease,3/192,0.9995793539683908,0.9999939790177436,0,0,0.2385061899625006,0.0001003477892516,APAF1;COX6B2;BBC3
KEGG_2019_Mouse,Alcoholism,3/199,0.9997126694810392,0.9999939790177436,0,0,0.2299014265900535,6.60671882263131e-05,DDC;H3F3B;FOSB
KEGG_2019_Mouse,Olfactory transduction,4/1133,0.9999939790177436,0.9999939790177436,0,0,0.050582544116645,3.045575174860691e-07,PDE1B;ADCY3;SLC8A1;SLC8A2
