Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),76/288,1.747922605600199e-07,0.0004597381760775,0,0,2.096883317817667,32.62680752749309,TOP2A;MUS81;SMARCAL1;SMARCB1;FBH1;MCM10;TENT4A;HPF1;RUVBL2;TOP1MT;RUVBL1;PCLAF;POLI;POLL;KPNA2;NUDT15;POLH;MEN1;UPF1;RMI2;RFC3;ENDOG;RFC4;PARP1;LIG1;RMI1;KMT5C;RECQL;HUS1;SETMAR;LIG4;LIG3;AXIN2;MSH6;SUPV3L1;NEIL3;MSH3;GRWD1;TERF2IP;MCM5;DNA2;NEIL1;DNASE1L2;ASF1A;MCM2;CHRNA4;RECQL4;PURA;ORC4;NT5E;WRN;TERT;NTHL1;POLD1;POLD2;XRCC6;DUT;RRM1;XRCC5;INTS3;XRCC2;XRCC3;RPA1;FANCC;NOC3L;GTF2H3;GTF2H4;RAD50;RAD51;RPA3;UBE2T;CDK2;APLF;PWWP3A;CDK1;NABP1
GO_Biological_Process_2023,Cholesterol Biosynthetic Process (GO:0006695),15/25,2.508967535760566e-07,0.0004597381760775,0,0,8.694794147669276,132.14543189660895,MVK;HMGCS1;INSIG1;MSMO1;DHCR24;HMGCR;LSS;TM7SF2;ACLY;NSDHL;PMVK;SC5D;MVD;DHCR7;FDFT1
GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),27/67,3.2112096117177e-07,0.0004597381760775,0,0,3.921779979501196,58.63628926905126,MVK;INSIG1;AKR1D1;MSMO1;HMGCR;GBA2;CYP7A1;TSKU;TM7SF2;NSDHL;PMVK;SULT2A1;FDFT1;HMGCS1;OSBPL5;DHCR24;LSS;NR0B2;CYP27A1;ACLY;SQLE;SOAT2;FDX1;ANGPTL3;MVD;DHCR7;ABCG1
GO_Biological_Process_2023,Secondary Alcohol Biosynthetic Process (GO:1902653),14/24,1.0308273333768165e-06,0.0011068508492133,0,0,8.112380952380953,111.83037889041046,MVK;HMGCS1;INSIG1;DHCR24;MSMO1;HMGCR;LSS;TM7SF2;ACLY;NSDHL;PMVK;MVD;DHCR7;FDFT1
GO_Biological_Process_2023,Sterol Biosynthetic Process (GO:0016126),15/28,1.8478323182910795e-06,0.0013385038899039,0,0,6.687125395869867,88.28006803031091,MVK;HMGCS1;INSIG1;MSMO1;DHCR24;HMGCR;LSS;TM7SF2;ACLY;SQLE;NSDHL;PMVK;MVD;DHCR7;FDFT1
GO_Biological_Process_2023,Regulation Of Mitochondrial Translation (GO:0070129),13/22,2.072875229510953e-06,0.0013385038899039,0,0,8.367562053723223,109.50271930181322,COA3;TRUB2;TSFM;MRPS27;TRMT10C;SHMT2;UQCC2;FASTKD3;RMND1;LRPPRC;NGRN;MTG2;METTL8
GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),33/98,2.1814964445466666e-06,0.0013385038899039,0,0,2.9514286466700024,38.473346571819015,MRPS15;GFM2;MRPL18;MRPL19;MRPL39;MRPL14;MTIF3;MRPL35;MRPL4;MTRF1;MRPL1;MRPL9;EARS2;RARS2;PTCD3;TSFM;MRPS27;MRPS25;MRPS22;MRPL49;GATC;MRPS2;MRPS21;GATB;MRPL45;MRPS5;TUFM;MRPL22;MRPL44;MRPL50;MRPL51;MTRF1L;DAP3
GO_Biological_Process_2023,DNA Repair (GO:0006281),72/291,4.703169004033784e-06,0.0025250138590406,0,0,1.9195573849971008,23.547736439410457,H2AX;MUS81;SMARCAL1;DCLRE1A;FBH1;CETN2;TENT4A;HPF1;EME2;TNKS1BP1;EXO5;POLI;POLL;POLH;MEN1;UPF1;RMI2;RFC3;RFC4;PARP1;LIG1;DTX3L;KMT5C;RECQL;HUS1;LIG4;SIRT6;LIG3;PARP9;TRAIP;MSH6;NEIL3;MSH3;DNA2;NEIL1;MPND;ASF1A;CHRNA4;FAAP24;RECQL4;ATXN3;WRN;NTHL1;POLD1;MGME1;XRCC6;RRM1;CENPX;XRCC5;ERCC6L2;INTS3;XRCC2;XRCC3;RPA1;APEX2;FANCC;GTF2H3;MLH1;GTF2H4;MLH3;REC8;FANCF;SMUG1;RAD50;RAD51;TDP2;RPA3;UBE2T;APLF;PWWP3A;CDK1;NABP1
GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),47/168,6.985570600380934e-06,0.0029616807154342,0,0,2.2614976104984548,26.847739495458224,H2AX;MUS81;DCLRE1A;SMARCAL1;SWSAP1;WDR48;FBH1;ATP23;ZMYND8;TENT4A;RECQL4;HPF1;WRN;PAXX;EME2;MEIOB;TNKS1BP1;POLL;CYREN;XRCC6;RMI2;DTX3L;PARP1;XRCC5;RMI1;INTS3;XRCC2;XRCC3;RECQL;RPA1;HUS1;LIG4;SETMAR;LIG3;SIRT6;PARP9;REC8;SFPQ;RAD50;RAD51;NPC1;TDP2;RPA3;APLF;NABP1;DNA2;MPND
GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),33/103,7.400237734719089e-06,0.0029616807154342,0,0,2.739805350418154,32.36805611370692,MRPS15;FASTKD1;GFM2;MRPL18;FASTKD3;MRPL19;MRPL39;MRPL14;MRPL35;MRPL4;MRPL1;MRPL9;TEFM;RARS2;PTCD3;MRPS27;MRPS25;MRPS22;MTERF4;TWNK;MRPL49;GATC;MRPS2;MRPS21;GATB;MRPL45;MRPS5;MRPL22;MRPL44;MRPL50;MRPL51;TFAM;DAP3
GO_Biological_Process_2023,Purine Nucleotide Metabolic Process (GO:0006163),16/34,7.585212542439257e-06,0.0029616807154342,0,0,5.151803948264125,60.73621341449655,PRPS2;IDH1;IDH2;AMPD2;FMO2;DNPH1;PFAS;NADK2;PRPSAP2;MTHFD1;NMRK1;PPAT;ME1;GPD1L;NUDT15;GART
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),88/384,1.2226843955308477e-05,0.0043761912323374,0,0,1.7375190962071632,19.654601778779487,H2AX;TOP2A;MUS81;SMARCAL1;WDR48;FBH1;ASH2L;MCM10;ALKBH7;TENT4A;PIDD1;HPF1;PAXX;CCND1;PCLAF;MLST8;CASP2;POLI;FBXO5;TRAPPC13;IKBKE;POLH;MEN1;UPF1;RMI2;SHPRH;RFC3;ARMT1;ENDOG;RFC4;PARP1;LIG1;DTX3L;KMT5C;DDX11;METTL3;RECQL;SIRT4;HUS1;BAZ1B;ZDHHC16;WDR76;HIC1;TRAIP;MSH6;IRF3;MSH3;RBM24;ASF1A;CHRNA4;USP10;BRAT1;XIAP;ZBTB40;RECQL4;WRN;OARD1;RBBP5;POLD1;BID;FNIP2;UBQLN4;MAP2K6;TIGAR;RRM1;CBX5;NEK4;XRCC5;INTS3;XRCC2;XRCC3;CBX1;RPA1;FANCC;GTF2H3;GTF2H4;FANCF;ETAA1;RAD50;RAD51;RPA3;UBE2T;SHLD2;APLF;SHLD1;PWWP3A;CDK1;NABP1
GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),25/71,1.5033534764143544e-05,0.0049668486009228,0,0,3.1543634123532294,35.02992236955048,ACSS2;MVK;ACSM3;ACSM1;FITM1;ACSM5;HMGCR;ACACB;ACACA;LIPC;FDXR;FADS1;FDFT1;SREBF1;XBP1;HSD3B2;SRD5A2;OXSM;LSS;PRLR;MCAT;ACLY;MLXIPL;FASN;MVD
GO_Biological_Process_2023,Monocarboxylic Acid Biosynthetic Process (GO:0072330),23/65,2.978687143825728e-05,0.0091381866305225,0,0,3.176975191304772,33.1086652881294,GAMT;OSBPL9;XBP1;ACSM3;ACSM1;OXSM;AKR1D1;OSBPL2;ACSM5;BAAT;ACACB;CYP7A1;MCAT;ACACA;ACMSD;CYP27A1;CYP39A1;PER2;ACLY;GATM;LIPC;AMACR;FASN
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Translation (GO:0070131),9/14,3.262140550641879e-05,0.0093405957766712,0,0,10.415551782682511,107.59829383639688,COA3;TRUB2;NGRN;MRPS27;TRMT10C;UQCC2;FASTKD3;RMND1;METTL8
GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),10/17,3.482224856050029e-05,0.0093475973479592,0,0,8.268148291925465,84.87464273154251,PRPS2;ADSL;PRPSAP2;MTHFD1;SHMT2;SHMT1;PPAT;PAICS;PFAS;GART
GO_Biological_Process_2023,RNA Methylation (GO:0001510),22/62,4.195282906659658e-05,0.0105992588730019,0,0,3.190075034106412,32.15265362182403,TRMT10C;NSUN4;TYW3;METTL3;BCDIN3D;TFB1M;MTO1;FTSJ1;MRM2;GTPBP3;TARBP1;FBL;METTL14;METTL4;TRMT12;WDR6;SNRPD3;TRMT44;METTL16;METTL8;TRMT61A;TRDMT1
GO_Biological_Process_2023,Purine Nucleotide Biosynthetic Process (GO:0006164),11/21,5.989822997250444e-05,0.0142923832073281,0,0,6.367516139993204,61.91049091897375,PRPS2;ADSL;PRPSAP2;MTHFD1;NMNAT1;HAAO;PPAT;NAMPT;PFAS;GART;NADK
GO_Biological_Process_2023,DNA-templated DNA Replication (GO:0006261),23/69,8.689221378023105e-05,0.0196422135887417,0,0,2.900034118048448,27.117761207960616,GINS2;MGME1;RFC3;RRM1;RFC4;WDR18;TWNK;RECQL;RPA1;MCM10;NOC3L;RECQL4;ORC4;PURA;WRN;RAD51;POLD1;POLD2;MCM5;DNA2;SSBP1;MCM2;TEFM
GO_Biological_Process_2023,Nucleotide Biosynthetic Process (GO:0009165),10/19,0.0001244662070391,0.0267291179616494,0,0,6.430027173913044,57.81543699601487,PRPS2;RRM1;RRM2;PRPSAP2;MTHFD1;NMNAT1;PPAT;ME1;PFAS;GART
GO_Biological_Process_2023,acetyl-CoA Metabolic Process (GO:0006084),9/16,0.0001406299002482,0.0287621629317327,0,0,7.438806694154741,65.97759542742368,ACLY;NUDT7;ACSS2;MVK;HMGCS1;PPCS;PMVK;MVD;ACACB
GO_Biological_Process_2023,Steroid Biosynthetic Process (GO:0006694),18/50,0.0001658512110536,0.0323786796125246,0,0,3.2596645095367847,28.37348728928848,OSBPL9;HSD3B2;SRD5A2;AKR1D1;OSBPL2;MSMO1;HMGCR;BAAT;LSS;PRLR;CYP7A1;CYP27A1;CYP39A1;SQLE;AMACR;PMVK;FDXR;FDFT1
GO_Biological_Process_2023,DNA Unwinding Involved In DNA Replication (GO:0006268),10/20,0.0002160127270177,0.0395482757651963,0,0,5.786684782608695,48.840621996311874,RECQL4;GINS2;PURA;WRN;RAD51;TWNK;RECQL;MCM5;SSBP1;MCM2
GO_Biological_Process_2023,Regulation Of Mitochondrial Gene Expression (GO:0062125),6/8,0.0002209915293049,0.0395482757651963,0,0,17.344640434192673,145.99653679395752,TSFM;MTRES1;SHMT2;MTG2;METTL4;LRPPRC
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),9/17,0.0002596642650601,0.0446103207373332,0,0,6.508573853989813,53.735573598866594,PCID2;CCNB1;XRCC3;CDCA8;BIRC5;LCMT1;AURKB;NDC80;MAD2L1
GO_Biological_Process_2023,Fatty Acid Metabolic Process (GO:0006631),33/122,0.0003043918555134,0.0502831930550075,0,0,2.152491258573137,17.429140785323586,ABCD2;ACSM3;HPGD;ACSM1;ACSM5;MSMO1;ALKBH7;ABCB11;ACACB;ADIPOR2;ACACA;LIPC;NUDT19;CD36;ABCD1;XBP1;OXSM;ACOT11;ACAD9;ACSL3;BAAT;MCAT;PLA2G15;PER2;ACLY;GNPAT;GPAM;FASN;ANGPTL3;PNPLA3;ECHDC3;CYP2E1;ACOT6
GO_Biological_Process_2023,tRNA Methylation (GO:0030488),14/36,0.0003469508196895,0.0549047892293433,0,0,3.684848484848485,29.354709884742352,TRMT10C;TYW3;BCDIN3D;MTO1;FTSJ1;GTPBP3;TARBP1;TRMT5;TRMT12;WDR6;TRMT44;METTL8;TRMT61A;TRDMT1
GO_Biological_Process_2023,"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",10/21,0.000357935762147,0.0549047892293433,0,0,5.260313735177865,41.74141547891911,EXOSC7;ERI1;ERI2;EXOSC8;NOL9;UTP20;URB1;WDR12;EXOSC3;EXOSC2
GO_Biological_Process_2023,Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928),7/12,0.0006073134452468,0.0847827956405913,0,0,8.095486935866983,59.95894482510903,EXOSC7;EXOSC5;EXOSC8;CNOT8;EXOSC3;DCPS;EXOSC2
GO_Biological_Process_2023,Phospholipid Homeostasis (GO:0055091),7/12,0.0006073134452468,0.0847827956405913,0,0,8.095486935866983,59.95894482510903,FABP3;LIPG;ANGPTL3;TLCD2;TLCD1;ABCB11;ABCG1
GO_Biological_Process_2023,Sterol Homeostasis (GO:0055092),22/73,0.0006119363596876,0.0847827956405913,0,0,2.5004012519059464,18.50017448635589,ABCA2;ABCG5;XBP1;DGAT2;ACSM3;ACSM1;INSIG1;IL18;PCSK9;TMEM97;ABCB11;CYP7A1;TSKU;CYP39A1;FABP3;LIPC;NPC1;SOAT2;LIPG;ANGPTL3;ABCD1;ABCG1
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),14/38,0.0006615851195641,0.0887971277665,0,0,3.3773809523809524,24.725373330474863,MCCC2;CARNMT1;MCCC1;HNMT;THNSL2;DDO;ACMSD;BCKDK;IVD;DBT;SARDH;PRODH;SLC25A44;OTC
GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),20/65,0.0007953039191929,0.1035100100889037,0,0,2.5753237900477166,18.37953535763473,GSTM4;XBP1;ASAH2;ACSM3;ABHD3;ACSM1;OXSM;ACSM5;ELOVL6;HACD3;LTC4S;ACACB;MCAT;ACACA;ACLY;LIPC;FASN;CYP1A2;CYP2E1;FADS1
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),16/48,0.0009991843026053,0.1254505162640092,0,0,2.8955071477195373,20.003817606431312,FN3K;PARP1;FN3KRP;PARP16;ESCO2;BAZ1B;PARP9;AURKB;DCAF1;CCNA2;PARP11;SENP8;CDK2;STT3A;UBA3;FAM20C
GO_Biological_Process_2023,IMP Biosynthetic Process (GO:0006188),5/7,0.0011328993747201,0.1254505162640092,0,0,14.448965751102069,98.00697511295962,ATIC;AMPD2;GART;PAICS;PFAS
GO_Biological_Process_2023,U4 snRNA 3'-End Processing (GO:0034475),5/7,0.0011328993747201,0.1254505162640092,0,0,14.448965751102069,98.00697511295962,EXOSC7;EXOSC5;EXOSC4;EXOSC8;EXOSC3
GO_Biological_Process_2023,Glycine Metabolic Process (GO:0006544),5/7,0.0011328993747201,0.1254505162640092,0,0,14.448965751102069,98.00697511295962,GCSH;SHMT2;SHMT1;GLYAT;BAAT
GO_Biological_Process_2023,Mitochondrial DNA Metabolic Process (GO:0032042),7/13,0.0011481970012305,0.1254505162640092,0,0,6.745843230403801,45.66640663451616,MGME1;RRM1;ENDOG;PARP1;TWNK;SSBP1;TEFM
GO_Biological_Process_2023,Positive Regulation Of Chromosome Separation (GO:1905820),7/13,0.0011481970012305,0.1254505162640092,0,0,6.745843230403801,45.66640663451616,NUMA1;CDCA8;NCAPG;BIRC5;NCAPD2;NCAPH;SMC2
GO_Biological_Process_2023,Mitochondrial RNA Metabolic Process (GO:0000959),9/20,0.0011788779630752,0.1254505162640092,0,0,4.732674795493132,31.91333563182269,PNPT1;FASTKD1;MTERF2;FASTKD3;MTERF4;TWNK;TFAM;TFB1M;TEFM
GO_Biological_Process_2023,tRNA Modification (GO:0006400),20/67,0.0012118886894541,0.1254505162640092,0,0,2.465445474191069,16.55688457203039,TRUB1;PUS10;TYW3;TPRKB;BCDIN3D;MTO1;FTSJ1;OSGEP;GTPBP3;TARBP1;DTWD1;CTU1;TRMT12;WDR6;TRMT44;DUS4L;METTL8;PUSL1;TRMT61A;TRDMT1
GO_Biological_Process_2023,Nuclear RNA Surveillance (GO:0071027),6/10,0.0012677661001881,0.1254505162640092,0,0,8.671302578018995,57.84191433908325,EXOSC7;EXOSC5;EXOSC4;WDR82;ZC3H4;EXOSC8
GO_Biological_Process_2023,Base-Excision Repair (GO:0006284),13/36,0.0012696920394143,0.1254505162640092,0,0,3.271572816108097,21.818056612352294,LIG1;RPA1;APEX2;LIG3;SMUG1;WRN;NEIL3;NTHL1;POLD1;RPA3;POLL;DNA2;NEIL1
GO_Biological_Process_2023,Cholesterol Homeostasis (GO:0042632),21/72,0.0012851740897826,0.1254505162640092,0,0,2.3859328934437736,15.882823845012574,ABCA2;ABCG5;XBP1;DGAT2;ACSM3;ACSM1;INSIG1;IL18;PCSK9;TMEM97;ABCB11;CYP7A1;TSKU;CYP39A1;FABP3;LIPC;NPC1;SOAT2;LIPG;ANGPTL3;ABCG1
GO_Biological_Process_2023,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),11/28,0.0013443718904298,0.128312828208805,0,0,3.744058683616158,24.755073426901824,CDC20;CENPF;NUF2;PLK1;BUB3;FBXO5;HASPIN;BUB1;NDC80;SPC24;MAD2L1
GO_Biological_Process_2023,DNA Biosynthetic Process (GO:0071897),8/17,0.0015600398626276,0.1399205697436688,0,0,5.1405295315682284,33.22346805788957,RFC3;RRM1;WRN;TERT;POLD1;POLD2;POLL;POLH
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",8/17,0.0015600398626276,0.1399205697436688,0,0,5.1405295315682284,33.22346805788957,EXOSC7;EXOSC5;EXOSC4;EXOSC8;CNOT8;EXOSC3;DCPS;EXOSC2
GO_Biological_Process_2023,DNA Duplex Unwinding (GO:0032508),14/41,0.0015637223161108,0.1399205697436688,0,0,3.0015873015873016,19.392313657058395,GINS2;UPF1;DDX11;TWNK;RECQL;RECQL4;SUPV3L1;PURA;WRN;RAD50;RAD51;MCM5;SSBP1;MCM2
GO_Biological_Process_2023,Replication Fork Processing (GO:0031297),15/46,0.0018275429165203,0.1601897311521422,0,0,2.801314908516173,17.66168228478054,MUS81;SMARCAL1;CENPX;PARP1;FBH1;DDX11;SETMAR;TRAIP;ETAA1;WRN;RAD50;RAD51;EME2;DNA2;ASF1A
GO_Biological_Process_2023,Sterol Metabolic Process (GO:0016125),18/60,0.0019609802495437,0.1645889993624185,0,0,2.482094200077851,15.47414668670964,OSBPL5;MSMO1;HMGCR;GBA2;CYP7A1;NR0B2;TSKU;CYP27A1;CYP39A1;CYP26A1;SQLE;NSDHL;SOAT2;FDX1;PMVK;ANGPTL3;ABCG1;SULT2A1
GO_Biological_Process_2023,Purine Ribonucleotide Metabolic Process (GO:0009150),23/84,0.001969821108737,0.1645889993624185,0,0,2.184981346935808,13.612024212512136,ACSM3;ACSM1;OXSM;ABHD14B;CTNS;ACSM5;AMPD2;AK4;GLYAT;BAAT;ACLY;TPST1;SULT1B1;NT5E;FIGNL1;RAB23;ACOT6;MYH4;PDE9A;NADK;HSPA1B;SULT2A1;MYH7
GO_Biological_Process_2023,Serine Family Amino Acid Metabolic Process (GO:0009069),7/14,0.0020045886716494,0.1645889993624185,0,0,5.781812012215813,35.91844553066565,MTHFD1;SHMT2;SHMT1;GLYAT;BAAT;THNSL2;SEPHS2
GO_Biological_Process_2023,Organic Hydroxy Compound Biosynthetic Process (GO:1901617),14/42,0.0020310167558109,0.1645889993624185,0,0,2.8942176870748297,17.941888541841696,OSBPL9;SRD5A2;AKR1D1;OSBPL2;MSMO1;HMGCR;BAAT;CYP7A1;CYP27A1;CYP39A1;PER2;SQLE;AMACR;PMVK
GO_Biological_Process_2023,Mitochondrial Translational Elongation (GO:0070125),4/5,0.0020950213190473,0.166631788246453,0,0,23.11186440677966,142.55840672717014,TSFM;GFM2;MRPL44;TUFM
GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),15/47,0.0023230312806111,0.168332182641692,0,0,2.713614324600204,16.457751648228868,OSBPL5;IDH1;IDH2;GBA2;NR0B2;TSKU;CYP27A1;SQLE;NSDHL;SOAT2;FDX1;ANGPTL3;ABCG1;IDH3A;SULT2A1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),24/90,0.0023435615786425,0.168332182641692,0,0,2.1073533974557863,12.762308064379022,COA3;DMAC2;UQCC2;FASTKD3;UQCC1;TIMM21;OMA1;ECSIT;BCS1L;TMEM186;NDUFS8;AIFM1;SCO1;SDHAF2;NDUFAF6;NDUFAF4;CHCHD7;SDHAF1;LYRM7;NDUFAF5;NDUFAF3;SDHAF4;TMEM126B;NDUFAF1
GO_Biological_Process_2023,ATP Metabolic Process (GO:0046034),12/34,0.0024224465365144,0.168332182641692,0,0,3.1562944193807554,19.01028958952465,NT5E;PARP1;NMNAT1;FIGNL1;NUDT2;CTNS;AK4;NUDT5;MYH4;NADK;HSPA1B;MYH7
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267),6/11,0.002440966308787,0.168332182641692,0,0,6.93663500678426,41.72636570186483,PCID2;XRCC3;BIRC5;CDCA8;NDC80;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Spindle Checkpoint (GO:0090232),6/11,0.002440966308787,0.168332182641692,0,0,6.93663500678426,41.72636570186483,PCID2;XRCC3;BIRC5;CDCA8;NDC80;MAD2L1
GO_Biological_Process_2023,Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168),6/11,0.002440966308787,0.168332182641692,0,0,6.93663500678426,41.72636570186483,ATIC;NUDT2;AMPD2;GART;PAICS;PFAS
GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),9/22,0.0026425856438486,0.168332182641692,0,0,4.004100822776544,23.768332195803907,NADK2;NMNAT1;HAAO;NMRK1;NAMPT;ME1;GPD1L;MDH1B;NUDT12
GO_Biological_Process_2023,AMP Biosynthetic Process (GO:0006167),5/8,0.0026527541525258,0.168332182641692,0,0,9.632078670735842,57.13900171528885,ATIC;NUDT2;GART;PAICS;PFAS
GO_Biological_Process_2023,Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459),5/8,0.0026527541525258,0.168332182641692,0,0,9.632078670735842,57.13900171528885,EXOSC7;ERI2;EXOSC8;EXOSC3;EXOSC2
GO_Biological_Process_2023,"Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",5/8,0.0026527541525258,0.168332182641692,0,0,9.632078670735842,57.13900171528885,EXOSC7;ERI2;EXOSC8;EXOSC3;EXOSC2
GO_Biological_Process_2023,Tricarboxylic Acid Metabolic Process (GO:0072350),5/8,0.0026527541525258,0.168332182641692,0,0,9.632078670735842,57.13900171528885,GLUD1;IDH1;IDH2;SIRT4;IDH3A
GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),10/26,0.0026650962560267,0.168332182641692,0,0,3.615404211956522,21.4303630713855,CDC20;CENPF;NUF2;PLK1;BUB3;HASPIN;BUB1;NDC80;SPC24;MAD2L1
GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),10/26,0.0026650962560267,0.168332182641692,0,0,3.615404211956522,21.4303630713855,CDC20;CENPF;NUF2;PLK1;BUB3;HASPIN;BUB1;NDC80;SPC24;MAD2L1
GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),10/26,0.0026650962560267,0.168332182641692,0,0,3.615404211956522,21.4303630713855,CDC20;CENPF;NUF2;PLK1;BUB3;HASPIN;BUB1;NDC80;SPC24;MAD2L1
GO_Biological_Process_2023,RNA Catabolic Process (GO:0006401),17/57,0.0027697620287346,0.1724076509190646,0,0,2.460861423220974,14.49199784285667,PNPT1;DIS3L;METTL3;NUDT16L1;LSM2;SUPV3L1;EXOSC7;EXOSC5;EXOSC4;LSM6;EXOSC8;DNA2;METTL16;EXOSC3;EXOSC2;HSPA1B;NUDT12
GO_Biological_Process_2023,mRNA Methylation (GO:0080009),7/15,0.0032822913329473,0.2004365714590819,0,0,5.0587885985748215,28.932292164785466,METTL14;TRMT10C;METTL3;METTL4;METTL16;METTL8;TRMT61A
GO_Biological_Process_2023,Nucleobase-Containing Compound Catabolic Process (GO:0034655),14/44,0.0033133868623037,0.2004365714590819,0,0,2.7009523809523808,15.421855746912568,MUS81;PNPT1;FBH1;DIS3L;SETMAR;EXOSC7;SUPV3L1;EXOSC5;EXOSC4;EXOSC8;EXOSC3;NUDT15;DNASE1L2;EXOSC2
GO_Biological_Process_2023,Telomere Maintenance (GO:0000723),19/68,0.0036540805917901,0.2051748247846922,0,0,2.2455446233007685,12.601796045907168,XRCC6;PARP1;XRCC5;XRCC3;RPA1;HUS1;RECQL4;WRN;RAD50;RAD51;TERT;RUVBL2;RPA3;SHLD2;RUVBL1;SHLD1;TERF2IP;TRAPPC13;DNA2
GO_Biological_Process_2023,mRNA Modification (GO:0016556),10/27,0.0036794617300171,0.2051748247846922,0,0,3.402533567774936,19.071162561176,TRUB1;TRUB2;METTL14;TRMT10C;RPUSD2;METTL3;METTL4;METTL16;METTL8;TRMT61A
GO_Biological_Process_2023,NADP Metabolic Process (GO:0006739),8/19,0.0036843565956541,0.2051748247846922,0,0,4.205394062827871,23.56559584257701,IDH1;IDH2;ME1;FMO1;FMO2;FMO5;NADK;NUDT12
GO_Biological_Process_2023,RNA-templated DNA Biosynthetic Process (GO:0006278),8/19,0.0036843565956541,0.2051748247846922,0,0,4.205394062827871,23.56559584257701,RAD50;TERT;PINX1;RPA1;TERF2IP;TNKS1BP1;TELO2;WRAP53
GO_Biological_Process_2023,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736),8/19,0.0036843565956541,0.2051748247846922,0,0,4.205394062827871,23.56559584257701,HEXIM1;CEBPA;HHEX;TFAP4;PLK1;CDK5RAP1;NR2F2;MEN1
GO_Biological_Process_2023,Telomere Maintenance Via Telomerase (GO:0007004),8/19,0.0036843565956541,0.2051748247846922,0,0,4.205394062827871,23.56559584257701,RAD50;TERT;PINX1;RPA1;TERF2IP;TNKS1BP1;TELO2;WRAP53
GO_Biological_Process_2023,DNA Replication (GO:0006260),20/73,0.0037261085758337,0.2051748247846922,0,0,2.1855667451222494,12.222543505023715,UPF1;RFC3;DUT;RFC4;WDR18;RPA1;RECQL4;WRN;TOP1MT;GRWD1;POLD1;RPA3;POLD2;CDK2;PCLAF;CDK1;POLL;MCM5;DNA2;MCM2
GO_Biological_Process_2023,Protein N-linked Glycosylation Via Asparagine (GO:0018279),9/23,0.003778720139127,0.2054380126272223,0,0,3.717875333495028,20.739683905177696,ALG8;ST6GAL1;DERL3;OSTC;STT3A;MAGT1;MGAT2;UGGT1;DDOST
GO_Biological_Process_2023,Mitochondrial Transcription (GO:0006390),6/12,0.0042746261415171,0.2294939909727016,0,0,5.780189959294437,31.531275136061907,MTERF2;MTERF4;TWNK;TFAM;TFB1M;TEFM
GO_Biological_Process_2023,Dicarboxylic Acid Metabolic Process (GO:0043648),15/50,0.0045139269195752,0.235902270882105,0,0,2.48058134448063,13.396597322205738,SLC46A1;SHMT2;HAAO;SHMT1;ADHFE1;IDH1;IDH2;ACLY;DGLUCY;ME1;D2HGDH;L2HGDH;NAGS;NIT2;MDH1B
GO_Biological_Process_2023,Regulation Of Chromosome Segregation (GO:0051983),10/28,0.0049767371025802,0.235902270882105,0,0,3.213315217391304,17.04014891171157,RMI2;CDCA2;NUMA1;CSNK2A1;NCAPG;NCAPD2;MKI67;BUB1;NCAPH;SMC2
